price,time
"$56,744.73",Thu Dec  2 15:42:18 2021
"$56,315.78",Thu Dec  2 17:41:46 2021
"$56,225.39",Thu Dec  2 17:51:46 2021
"$56,326.70",Thu Dec  2 18:01:48 2021
"$56,444.42",Thu Dec  2 18:11:49 2021
"$56,423.55",Thu Dec  2 18:21:50 2021
"$56,586.63",Thu Dec  2 18:31:51 2021
"$56,590.87",Thu Dec  2 18:41:52 2021
"$56,621.50",Thu Dec  2 18:51:54 2021
"$56,506.20",Thu Dec  2 19:01:55 2021
"$56,344.70",Thu Dec  2 19:11:56 2021
"$56,327.09",Thu Dec  2 19:21:56 2021
"$56,348.81",Thu Dec  2 19:31:57 2021
"$56,399.14",Thu Dec  2 19:41:58 2021
"$56,560.03",Fri Dec  3 10:58:54 2021
"$56,530.29",Fri Dec  3 11:08:56 2021
"$56,884.67",Fri Dec  3 11:18:58 2021
"$56,897.12",Fri Dec  3 11:29:02 2021
"$56,861.93",Fri Dec  3 12:38:05 2021
"$56,961.29",Fri Dec  3 12:48:05 2021
"$56,792.49",Fri Dec  3 12:58:06 2021
"$56,939.20",Fri Dec  3 13:08:07 2021
"$56,776.44",Fri Dec  3 13:18:08 2021
"$56,840.90",Fri Dec  3 13:28:09 2021
"$56,860.54",Fri Dec  3 13:38:10 2021
"$56,722.72",Fri Dec  3 13:48:10 2021
"$56,699.88",Fri Dec  3 13:58:11 2021
"$56,575.21",Fri Dec  3 14:08:12 2021
"$56,647.03",Fri Dec  3 14:18:12 2021
"$56,570.08",Fri Dec  3 14:28:13 2021
"$56,585.05",Fri Dec  3 14:38:14 2021
"$56,567.74",Fri Dec  3 14:48:15 2021
"$56,538.28",Fri Dec  3 14:58:15 2021
"$56,508.87",Fri Dec  3 15:08:16 2021
"$56,619.38",Fri Dec  3 15:18:17 2021
"$56,706.60",Fri Dec  3 15:28:18 2021
"$47,507.55",Sat Dec  4 15:34:15 2021
"$47,523.02",Sat Dec  4 15:44:16 2021
"$47,605.43",Sat Dec  4 15:54:17 2021
"$47,406.20",Sat Dec  4 16:04:18 2021
"$46,942.15",Sat Dec  4 16:14:18 2021
"$47,209.97",Sat Dec  4 16:24:19 2021
"$47,462.24",Sat Dec  4 16:34:20 2021
"$47,093.27",Sat Dec  4 16:44:20 2021
"$46,934.83",Sat Dec  4 16:54:21 2021
"$47,021.26",Sat Dec  4 17:08:29 2021
"$46,487.64",Sat Dec  4 17:18:31 2021
"$46,588.46",Sat Dec  4 17:28:32 2021
"$46,661.01",Sat Dec  4 17:38:32 2021
"$46,698.13",Sat Dec  4 17:48:33 2021
"$47,063.81",Sat Dec  4 19:01:00 2021
"$47,328.12",Sat Dec  4 19:11:02 2021
"$47,357.99",Sat Dec  4 19:21:02 2021
"$47,355.11",Sat Dec  4 19:31:03 2021
"$47,350.14",Sat Dec  4 19:41:05 2021
"$47,539.70",Sat Dec  4 19:51:05 2021
"$47,542.43",Sat Dec  4 20:01:08 2021
"$47,328.59",Sat Dec  4 20:11:28 2021
"$47,599.90",Sat Dec  4 20:21:29 2021
"$47,883.60",Sat Dec  4 20:31:30 2021
"$48,052.26",Sat Dec  4 20:41:31 2021
"$48,337.18",Sat Dec  4 22:06:29 2021
"$48,402.52",Sat Dec  4 22:16:30 2021
"$48,058.77",Sat Dec  4 22:26:31 2021
"$49,350.34",Sun Dec  5 11:24:53 2021
"$49,428.03",Sun Dec  5 11:34:55 2021
"$49,444.78",Sun Dec  5 11:44:58 2021
"$49,337.13",Sun Dec  5 11:55:01 2021
"$49,585.15",Sun Dec  5 12:05:05 2021
"$49,450.03",Sun Dec  5 12:15:07 2021
"$49,533.41",Sun Dec  5 12:25:09 2021
"$49,650.47",Sun Dec  5 12:35:10 2021
"$49,641.39",Sun Dec  5 12:45:11 2021
"$49,615.96",Sun Dec  5 12:55:12 2021
"$49,706.51",Sun Dec  5 13:05:13 2021
"$49,558.01",Sun Dec  5 13:15:14 2021
"$49,495.87",Sun Dec  5 13:25:15 2021
"$49,336.47",Sun Dec  5 13:45:45 2021
"$49,489.60",Sun Dec  5 13:55:46 2021
"$49,393.26",Sun Dec  5 14:05:47 2021
"$49,524.87",Sun Dec  5 14:15:48 2021
"$49,615.39",Sun Dec  5 14:25:49 2021
"$49,527.39",Sun Dec  5 14:35:55 2021
"$49,236.41",Sun Dec  5 14:45:56 2021
"$49,061.42",Sun Dec  5 14:55:56 2021
"$49,123.56",Sun Dec  5 15:05:57 2021
"$49,174.88",Sun Dec  5 15:15:58 2021
"$49,323.61",Sun Dec  5 15:25:59 2021
"$49,045.91",Sun Dec  5 15:36:00 2021
"$49,136.80",Sun Dec  5 15:46:01 2021
"$49,137.56",Sun Dec  5 15:56:02 2021
"$49,318.61",Sun Dec  5 16:06:02 2021
"$49,308.57",Sun Dec  5 16:16:03 2021
"$49,250.44",Sun Dec  5 16:40:05 2021
"$49,391.93",Sun Dec  5 16:50:05 2021
"$49,340.96",Sun Dec  5 17:00:06 2021
"$49,364.93",Sun Dec  5 17:10:07 2021
"$49,283.63",Sun Dec  5 17:20:07 2021
"$49,228.71",Sun Dec  5 17:30:08 2021
"$49,135.51",Sun Dec  5 17:40:09 2021
"$49,390.66",Sun Dec  5 17:50:10 2021
"$49,647.96",Sun Dec  5 18:00:10 2021
"$49,539.44",Sun Dec  5 18:10:11 2021
"$49,455.18",Sun Dec  5 18:20:12 2021
"$49,426.23",Sun Dec  5 18:30:14 2021
"$49,256.40",Sun Dec  5 18:40:15 2021
"$49,370.05",Sun Dec  5 18:50:16 2021
"$49,233.72",Sun Dec  5 19:00:18 2021
"$49,369.79",Sun Dec  5 19:10:19 2021
"$49,396.91",Sun Dec  5 19:20:20 2021
"$49,389.42",Sun Dec  5 19:30:21 2021
"$49,072.14",Sun Dec  5 19:40:21 2021
"$49,064.52",Mon Dec  6 09:08:00 2021
"$49,103.00",Mon Dec  6 09:18:01 2021
"$49,179.34",Mon Dec  6 09:28:03 2021
"$49,107.85",Mon Dec  6 09:38:05 2021
"$49,215.42",Mon Dec  6 09:48:06 2021
"$49,236.26",Mon Dec  6 09:58:08 2021
"$49,174.70",Mon Dec  6 10:08:09 2021
"$49,185.39",Mon Dec  6 10:18:19 2021
"$49,082.59",Mon Dec  6 10:28:21 2021
"$49,103.61",Mon Dec  6 10:38:22 2021
"$48,932.89",Mon Dec  6 10:48:24 2021
"$49,124.14",Mon Dec  6 11:02:48 2021
"$48,903.95",Mon Dec  6 11:12:50 2021
"$48,863.00",Mon Dec  6 11:22:51 2021
"$48,838.47",Mon Dec  6 11:32:52 2021
"$48,787.22",Mon Dec  6 11:42:54 2021
"$48,731.43",Mon Dec  6 11:52:56 2021
"$48,702.62",Mon Dec  6 12:02:58 2021
"$48,259.65",Mon Dec  6 12:30:58 2021
"$48,265.98",Mon Dec  6 13:24:22 2021
"$48,375.83",Mon Dec  6 13:34:24 2021
"$48,728.58",Mon Dec  6 13:44:25 2021
"$48,720.44",Mon Dec  6 13:54:27 2021
"$48,231.89",Mon Dec  6 14:04:29 2021
"$47,971.92",Mon Dec  6 14:14:31 2021
"$48,299.39",Mon Dec  6 14:24:33 2021
"$48,163.18",Mon Dec  6 14:34:35 2021
"$48,013.97",Mon Dec  6 14:44:37 2021
"$48,257.99",Mon Dec  6 14:54:39 2021
"$48,114.75",Mon Dec  6 15:04:40 2021
"$47,504.95",Mon Dec  6 15:14:42 2021
"$47,481.45",Mon Dec  6 15:24:45 2021
"$47,448.41",Mon Dec  6 15:34:51 2021
"$47,620.42",Mon Dec  6 15:44:53 2021
"$47,730.60",Mon Dec  6 15:54:54 2021
"$47,644.42",Mon Dec  6 16:04:55 2021
"$47,578.69",Mon Dec  6 16:14:56 2021
"$47,640.12",Mon Dec  6 16:24:57 2021
"$47,552.14",Mon Dec  6 16:34:58 2021
"$47,332.67",Mon Dec  6 16:44:59 2021
"$47,437.07",Mon Dec  6 16:55:00 2021
"$47,550.08",Mon Dec  6 17:05:01 2021
"$47,490.18",Mon Dec  6 17:15:01 2021
"$48,157.46",Mon Dec  6 17:25:02 2021
"$48,612.22",Mon Dec  6 17:35:03 2021
"$48,594.88",Mon Dec  6 17:45:04 2021
"$48,490.43",Mon Dec  6 17:55:05 2021
"$48,767.20",Mon Dec  6 18:05:06 2021
"$48,801.03",Mon Dec  6 18:15:07 2021
"$48,641.61",Mon Dec  6 18:25:08 2021
"$48,542.49",Mon Dec  6 18:35:09 2021
"$48,701.12",Mon Dec  6 18:45:10 2021
"$48,523.95",Mon Dec  6 18:55:11 2021
"$48,411.39",Mon Dec  6 19:05:11 2021
"$48,429.21",Mon Dec  6 19:15:13 2021
"$48,123.56",Mon Dec  6 19:25:15 2021
"$48,286.47",Mon Dec  6 19:35:16 2021
"$48,453.04",Mon Dec  6 19:45:17 2021
"$48,481.27",Mon Dec  6 19:55:19 2021
"$48,260.81",Mon Dec  6 20:23:49 2021
"$48,155.80",Mon Dec  6 20:33:51 2021
"$48,135.29",Mon Dec  6 20:43:53 2021
"$50,917.21",Tue Dec  7 09:21:49 2021
"$51,006.47",Tue Dec  7 09:31:49 2021
"$51,191.46",Tue Dec  7 09:41:50 2021
"$51,210.06",Tue Dec  7 09:51:52 2021
"$51,223.07",Tue Dec  7 10:01:53 2021
"$51,014.35",Tue Dec  7 10:11:55 2021
"$50,968.92",Tue Dec  7 10:21:57 2021
"$50,986.73",Tue Dec  7 10:31:58 2021
"$51,083.85",Tue Dec  7 10:42:00 2021
"$51,177.18",Tue Dec  7 10:52:02 2021
"$51,064.98",Tue Dec  7 11:02:05 2021
"$50,940.25",Tue Dec  7 11:12:09 2021
"$51,042.90",Tue Dec  7 11:22:10 2021
"$51,058.30",Tue Dec  7 11:32:12 2021
"$50,988.47",Tue Dec  7 11:42:13 2021
"$51,078.78",Tue Dec  7 11:52:15 2021
"$51,068.27",Tue Dec  7 12:02:16 2021
"$51,258.70",Tue Dec  7 12:12:18 2021
"$51,201.03",Tue Dec  7 12:22:19 2021
"$51,165.55",Tue Dec  7 12:32:21 2021
"$51,243.23",Tue Dec  7 12:42:23 2021
"$51,116.05",Tue Dec  7 12:52:24 2021
"$51,055.11",Tue Dec  7 13:02:27 2021
"$51,037.46",Tue Dec  7 13:12:28 2021
"$50,990.02",Tue Dec  7 13:22:30 2021
"$50,950.27",Tue Dec  7 13:32:31 2021
"$51,066.37",Tue Dec  7 13:42:34 2021
"$51,058.38",Tue Dec  7 13:52:36 2021
"$51,112.89",Tue Dec  7 14:02:38 2021
"$51,058.88",Tue Dec  7 14:12:41 2021
"$51,253.91",Tue Dec  7 14:23:53 2021
"$51,284.50",Tue Dec  7 14:33:55 2021
"$51,349.58",Tue Dec  7 14:43:57 2021
"$51,337.69",Tue Dec  7 14:53:59 2021
"$51,427.70",Tue Dec  7 15:04:01 2021
"$51,457.19",Tue Dec  7 15:14:03 2021
"$51,296.45",Tue Dec  7 15:24:04 2021
"$51,254.07",Tue Dec  7 15:34:06 2021
"$51,247.65",Tue Dec  7 15:44:08 2021
"$51,217.27",Tue Dec  7 15:54:10 2021
"$51,257.21",Tue Dec  7 16:04:13 2021
"$51,324.03",Tue Dec  7 16:14:15 2021
"$51,327.97",Tue Dec  7 16:24:17 2021
"$51,381.84",Tue Dec  7 16:34:19 2021
"$51,444.83",Tue Dec  7 16:44:21 2021
"$51,511.24",Tue Dec  7 16:54:23 2021
"$51,397.65",Tue Dec  7 17:04:25 2021
"$51,376.21",Tue Dec  7 17:14:26 2021
"$51,488.23",Tue Dec  7 17:24:28 2021
"$51,556.55",Tue Dec  7 17:34:29 2021
"$51,325.85",Tue Dec  7 17:44:31 2021
"$51,299.67",Tue Dec  7 17:54:33 2021
"$50,947.90",Tue Dec  7 18:04:34 2021
"$50,737.75",Tue Dec  7 18:14:35 2021
"$51,000.02",Tue Dec  7 18:24:37 2021
"$50,940.20",Tue Dec  7 18:34:39 2021
"$51,028.77",Tue Dec  7 18:44:40 2021
"$51,026.81",Tue Dec  7 18:54:42 2021
"$50,920.33",Tue Dec  7 19:04:44 2021
"$51,013.19",Tue Dec  7 19:14:45 2021
"$50,998.12",Tue Dec  7 19:24:47 2021
"$51,050.32",Tue Dec  7 20:28:26 2021
"$50,412.41",Wed Dec  8 09:09:54 2021
"$50,385.77",Wed Dec  8 09:19:54 2021
"$50,138.03",Wed Dec  8 09:29:56 2021
"$50,212.24",Wed Dec  8 09:39:57 2021
"$50,317.49",Wed Dec  8 09:49:58 2021
"$50,401.07",Wed Dec  8 10:00:00 2021
"$50,279.15",Wed Dec  8 10:10:00 2021
"$50,250.11",Wed Dec  8 10:20:01 2021
"$50,246.10",Wed Dec  8 10:30:02 2021
"$50,280.02",Wed Dec  8 10:40:02 2021
"$50,411.99",Wed Dec  8 10:50:03 2021
"$50,445.33",Wed Dec  8 11:00:04 2021
"$50,487.91",Wed Dec  8 11:10:05 2021
"$50,553.49",Wed Dec  8 11:20:06 2021
"$50,515.96",Wed Dec  8 11:30:07 2021
"$50,480.80",Wed Dec  8 11:40:08 2021
"$50,596.68",Wed Dec  8 11:50:09 2021
"$50,695.33",Wed Dec  8 12:00:10 2021
"$50,657.56",Wed Dec  8 12:10:11 2021
"$50,633.09",Wed Dec  8 12:20:12 2021
"$50,705.77",Wed Dec  8 12:30:13 2021
"$50,653.52",Wed Dec  8 12:40:13 2021
"$50,543.08",Wed Dec  8 12:50:16 2021
"$50,574.32",Wed Dec  8 13:00:16 2021
"$50,541.30",Wed Dec  8 13:10:17 2021
"$50,600.00",Wed Dec  8 13:20:18 2021
"$50,566.31",Wed Dec  8 13:30:19 2021
"$50,602.56",Wed Dec  8 13:40:20 2021
"$50,616.39",Wed Dec  8 13:50:21 2021
"$50,484.62",Wed Dec  8 14:00:22 2021
"$50,415.75",Wed Dec  8 14:10:23 2021
"$50,393.15",Wed Dec  8 14:20:24 2021
"$50,430.83",Wed Dec  8 14:30:25 2021
"$50,510.83",Wed Dec  8 14:40:25 2021
"$50,557.66",Wed Dec  8 14:50:26 2021
"$50,531.97",Wed Dec  8 15:00:27 2021
"$50,304.25",Wed Dec  8 15:10:28 2021
"$50,248.22",Wed Dec  8 15:20:30 2021
"$50,256.17",Wed Dec  8 15:30:30 2021
"$50,230.20",Wed Dec  8 15:40:31 2021
"$50,242.58",Wed Dec  8 15:50:32 2021
"$50,276.01",Wed Dec  8 16:00:34 2021
"$50,261.37",Wed Dec  8 16:10:35 2021
"$49,636.84",Wed Dec  8 16:20:36 2021
"$49,542.26",Wed Dec  8 16:30:37 2021
"$49,141.75",Wed Dec  8 16:40:38 2021
"$49,287.56",Wed Dec  8 16:50:39 2021
"$49,282.18",Wed Dec  8 17:00:40 2021
"$49,271.16",Wed Dec  8 17:10:41 2021
"$49,000.06",Wed Dec  8 17:20:42 2021
"$49,220.16",Wed Dec  8 17:30:43 2021
"$49,348.85",Wed Dec  8 17:40:43 2021
"$48,973.76",Wed Dec  8 17:50:44 2021
"$48,959.27",Wed Dec  8 18:00:45 2021
"$49,142.96",Wed Dec  8 18:10:46 2021
"$49,155.79",Wed Dec  8 18:20:47 2021
"$49,288.36",Wed Dec  8 18:30:48 2021
"$49,288.18",Wed Dec  8 18:40:49 2021
"$49,299.27",Wed Dec  8 18:50:50 2021
"$49,260.48",Wed Dec  8 19:00:51 2021
"$49,314.17",Wed Dec  8 19:10:53 2021
"$49,270.89",Wed Dec  8 19:20:54 2021
"$49,089.64",Wed Dec  8 19:30:55 2021
"$49,069.05",Wed Dec  8 19:40:55 2021
"$49,328.62",Wed Dec  8 19:50:56 2021
"$50,995.71",Wed Dec  8 20:51:59 2021
"$50,911.45",Wed Dec  8 21:07:46 2021
"$50,775.94",Wed Dec  8 21:17:46 2021
"$50,764.05",Wed Dec  8 21:42:58 2021
"$50,731.39",Wed Dec  8 21:52:59 2021
"$50,631.42",Wed Dec  8 22:03:00 2021
"$50,468.46",Wed Dec  8 22:13:01 2021
"$50,498.37",Wed Dec  8 22:23:02 2021
"$50,404.12",Wed Dec  8 22:33:03 2021
"$50,523.31",Wed Dec  8 22:43:04 2021
"$50,401.48",Wed Dec  8 23:08:14 2021
"$50,353.27",Wed Dec  8 23:18:16 2021
"$49,731.05",Thu Dec  9 09:20:15 2021
"$49,726.86",Thu Dec  9 09:30:16 2021
"$49,738.97",Thu Dec  9 09:40:17 2021
"$49,683.97",Thu Dec  9 09:50:18 2021
"$49,731.09",Thu Dec  9 10:00:19 2021
"$49,753.97",Thu Dec  9 10:10:20 2021
"$49,629.19",Thu Dec  9 10:20:21 2021
"$49,778.30",Thu Dec  9 10:30:21 2021
"$49,798.85",Thu Dec  9 10:40:23 2021
"$49,846.17",Thu Dec  9 10:50:24 2021
"$49,795.72",Thu Dec  9 11:00:25 2021
"$49,778.92",Thu Dec  9 11:10:26 2021
"$49,874.64",Thu Dec  9 11:20:27 2021
"$49,860.84",Thu Dec  9 11:30:28 2021
"$49,867.29",Thu Dec  9 11:40:29 2021
"$49,924.14",Thu Dec  9 11:50:30 2021
"$49,824.82",Thu Dec  9 12:00:31 2021
"$49,665.44",Thu Dec  9 12:10:31 2021
"$49,623.21",Thu Dec  9 12:20:32 2021
"$49,677.04",Thu Dec  9 12:30:34 2021
"$49,430.29",Thu Dec  9 12:40:35 2021
"$49,498.47",Thu Dec  9 12:50:36 2021
"$49,630.02",Thu Dec  9 13:00:37 2021
"$49,751.62",Thu Dec  9 13:10:37 2021
"$50,114.77",Thu Dec  9 13:20:38 2021
"$50,198.30",Thu Dec  9 13:30:40 2021
"$49,944.15",Thu Dec  9 13:40:41 2021
"$49,757.34",Thu Dec  9 13:50:42 2021
"$49,610.81",Thu Dec  9 14:00:43 2021
"$49,686.66",Thu Dec  9 14:10:43 2021
"$49,571.18",Thu Dec  9 14:20:44 2021
"$49,501.37",Thu Dec  9 14:30:45 2021
"$49,524.00",Thu Dec  9 14:40:46 2021
"$49,423.17",Thu Dec  9 14:50:47 2021
"$49,505.92",Thu Dec  9 15:00:47 2021
"$49,269.96",Thu Dec  9 15:10:49 2021
"$49,252.57",Thu Dec  9 15:20:50 2021
"$49,262.30",Thu Dec  9 15:30:51 2021
"$49,390.25",Thu Dec  9 19:40:36 2021
"$49,331.33",Thu Dec  9 19:50:37 2021
"$49,210.06",Thu Dec  9 20:00:38 2021
"$48,914.30",Thu Dec  9 20:10:39 2021
"$48,905.56",Thu Dec  9 20:20:40 2021
"$48,718.86",Thu Dec  9 20:30:41 2021
"$48,555.64",Thu Dec  9 20:40:43 2021
"$48,752.37",Thu Dec  9 20:50:44 2021
"$48,388.17",Thu Dec  9 21:00:44 2021
"$48,281.02",Thu Dec  9 21:10:45 2021
"$48,376.33",Fri Dec 10 09:27:02 2021
"$48,435.99",Fri Dec 10 09:37:03 2021
"$48,368.90",Fri Dec 10 09:47:05 2021
"$48,429.55",Fri Dec 10 09:57:06 2021
"$48,492.62",Fri Dec 10 10:07:08 2021
"$48,373.72",Fri Dec 10 10:17:10 2021
"$48,411.39",Fri Dec 10 10:27:12 2021
"$48,209.02",Fri Dec 10 10:37:13 2021
"$48,236.66",Fri Dec 10 10:47:15 2021
"$48,312.16",Fri Dec 10 10:57:17 2021
"$48,190.29",Fri Dec 10 11:07:19 2021
"$48,153.54",Fri Dec 10 11:17:21 2021
"$48,205.04",Fri Dec 10 11:27:23 2021
"$48,284.88",Fri Dec 10 11:37:24 2021
"$48,327.22",Fri Dec 10 11:47:26 2021
"$48,406.17",Fri Dec 10 11:57:28 2021
"$48,200.69",Fri Dec 10 12:07:30 2021
"$48,269.97",Fri Dec 10 12:17:32 2021
"$48,325.11",Fri Dec 10 12:27:33 2021
"$47,951.77",Fri Dec 10 12:37:35 2021
"$47,801.74",Fri Dec 10 12:47:36 2021
"$47,824.31",Fri Dec 10 13:01:01 2021
"$47,985.90",Fri Dec 10 13:11:03 2021
"$47,935.01",Fri Dec 10 13:21:05 2021
"$47,667.36",Fri Dec 10 13:31:07 2021
"$47,733.98",Fri Dec 10 13:41:08 2021
"$47,745.03",Fri Dec 10 13:51:10 2021
"$48,047.89",Fri Dec 10 14:01:11 2021
"$48,047.98",Fri Dec 10 14:11:12 2021
"$47,975.56",Fri Dec 10 14:21:13 2021
"$48,129.38",Fri Dec 10 14:31:14 2021
"$48,157.13",Fri Dec 10 14:41:14 2021
"$48,090.61",Fri Dec 10 14:51:15 2021
"$48,162.21",Fri Dec 10 15:01:16 2021
"$48,089.21",Fri Dec 10 15:11:17 2021
"$48,318.67",Fri Dec 10 15:21:18 2021
"$48,357.89",Fri Dec 10 15:31:18 2021
"$48,484.26",Fri Dec 10 15:41:20 2021
"$48,278.42",Fri Dec 10 16:00:10 2021
"$48,295.87",Fri Dec 10 16:10:10 2021
"$48,264.38",Fri Dec 10 16:20:13 2021
"$48,194.53",Fri Dec 10 16:30:14 2021
"$48,309.59",Fri Dec 10 16:40:14 2021
"$48,519.58",Fri Dec 10 16:50:15 2021
"$48,376.75",Fri Dec 10 17:00:16 2021
"$48,453.85",Fri Dec 10 17:10:18 2021
"$48,622.68",Fri Dec 10 17:20:18 2021
"$48,705.05",Fri Dec 10 17:30:19 2021
"$48,899.25",Fri Dec 10 17:40:20 2021
"$49,126.75",Fri Dec 10 17:50:21 2021
"$49,002.08",Fri Dec 10 18:00:22 2021
"$48,935.75",Fri Dec 10 18:10:23 2021
"$48,969.02",Fri Dec 10 18:20:24 2021
"$49,129.05",Fri Dec 10 18:30:24 2021
"$49,075.81",Fri Dec 10 18:40:25 2021
"$49,089.86",Fri Dec 10 18:50:26 2021
"$48,930.20",Fri Dec 10 19:00:26 2021
"$49,852.65",Fri Dec 10 19:10:27 2021
"$49,756.00",Fri Dec 10 19:20:28 2021
"$49,642.47",Fri Dec 10 19:36:58 2021
"$49,797.58",Fri Dec 10 19:46:59 2021
"$49,564.20",Fri Dec 10 19:57:00 2021
"$49,494.99",Fri Dec 10 20:07:00 2021
"$49,594.52",Fri Dec 10 20:17:01 2021
"$48,661.70",Fri Dec 10 20:27:01 2021
"$48,424.49",Fri Dec 10 20:37:02 2021
"$48,214.66",Fri Dec 10 20:47:03 2021
"$47,568.01",Fri Dec 10 22:01:05 2021
"$47,773.23",Fri Dec 10 22:11:07 2021
"$47,660.14",Fri Dec 10 22:21:09 2021
"$47,742.08",Fri Dec 10 22:31:10 2021
"$47,595.00",Fri Dec 10 22:56:56 2021
"$47,487.84",Fri Dec 10 23:06:58 2021
"$47,362.84",Fri Dec 10 23:16:59 2021
"$47,529.00",Fri Dec 10 23:27:00 2021
"$47,735.10",Fri Dec 10 23:37:01 2021
"$47,903.28",Fri Dec 10 23:47:01 2021
"$48,509.66",Sat Dec 11 19:10:33 2021
"$48,547.99",Sat Dec 11 19:20:34 2021
"$48,347.65",Sat Dec 11 19:30:35 2021
"$48,336.93",Sat Dec 11 19:40:35 2021
"$48,288.33",Sat Dec 11 19:50:36 2021
"$48,388.45",Sat Dec 11 20:00:38 2021
"$48,371.75",Sat Dec 11 20:10:39 2021
"$48,386.36",Sat Dec 11 20:20:40 2021
"$48,523.89",Sat Dec 11 20:30:41 2021
"$48,548.59",Sat Dec 11 20:40:42 2021
"$48,517.17",Sat Dec 11 20:50:43 2021
"$48,593.87",Sat Dec 11 21:00:45 2021
"$48,640.10",Sat Dec 11 21:10:45 2021
"$48,665.10",Sat Dec 11 21:20:53 2021
"$48,629.82",Sat Dec 11 21:30:54 2021
"$48,778.54",Sat Dec 11 21:40:55 2021
"$48,939.13",Sat Dec 11 21:50:56 2021
"$49,125.87",Sat Dec 11 22:00:57 2021
"$49,168.65",Sat Dec 11 22:10:59 2021
"$49,135.85",Sat Dec 11 22:21:00 2021
"$49,060.97",Sat Dec 11 22:31:02 2021
"$49,009.31",Sat Dec 11 22:57:44 2021
"$49,173.19",Sun Dec 12 12:28:55 2021
"$49,196.73",Sun Dec 12 12:38:56 2021
"$49,119.84",Sun Dec 12 12:48:57 2021
"$49,180.22",Sun Dec 12 12:58:58 2021
"$49,323.57",Sun Dec 12 13:08:59 2021
"$49,340.02",Sun Dec 12 13:19:00 2021
"$49,314.65",Sun Dec 12 13:29:01 2021
"$49,310.56",Sun Dec 12 13:39:02 2021
"$49,340.43",Sun Dec 12 13:49:02 2021
"$49,262.07",Sun Dec 12 13:59:04 2021
"$49,173.48",Sun Dec 12 14:11:51 2021
"$49,069.99",Mon Dec 13 09:26:19 2021
"$48,980.08",Mon Dec 13 09:36:19 2021
"$48,832.22",Mon Dec 13 09:46:20 2021
"$48,979.50",Mon Dec 13 09:56:21 2021
"$49,020.86",Mon Dec 13 10:06:22 2021
"$49,080.04",Mon Dec 13 10:16:22 2021
"$49,077.62",Mon Dec 13 10:26:25 2021
"$49,098.77",Mon Dec 13 10:36:26 2021
"$49,073.09",Mon Dec 13 10:46:27 2021
"$49,092.87",Mon Dec 13 10:56:28 2021
"$48,941.66",Mon Dec 13 11:06:29 2021
"$49,005.97",Mon Dec 13 11:16:30 2021
"$49,269.21",Mon Dec 13 11:26:31 2021
"$49,268.31",Mon Dec 13 11:36:32 2021
"$49,276.02",Mon Dec 13 11:46:33 2021
"$49,217.79",Mon Dec 13 11:56:35 2021
"$49,028.81",Mon Dec 13 12:06:36 2021
"$49,143.59",Mon Dec 13 12:16:36 2021
"$49,026.06",Mon Dec 13 12:26:37 2021
"$48,973.08",Mon Dec 13 12:36:38 2021
"$48,913.44",Mon Dec 13 12:46:39 2021
"$48,873.15",Mon Dec 13 12:56:40 2021
"$48,874.38",Mon Dec 13 13:06:41 2021
"$48,845.31",Mon Dec 13 13:16:42 2021
"$48,797.96",Mon Dec 13 13:26:43 2021
"$48,803.18",Mon Dec 13 13:36:44 2021
"$48,991.61",Mon Dec 13 13:46:45 2021
"$49,024.24",Mon Dec 13 13:56:45 2021
"$48,974.81",Mon Dec 13 14:06:47 2021
"$49,104.31",Mon Dec 13 14:16:48 2021
"$49,166.01",Mon Dec 13 14:26:49 2021
"$49,074.12",Mon Dec 13 14:36:50 2021
"$48,963.49",Mon Dec 13 14:46:51 2021
"$48,902.08",Mon Dec 13 14:56:52 2021
"$48,867.74",Mon Dec 13 15:06:53 2021
"$48,776.87",Mon Dec 13 15:16:54 2021
"$48,916.47",Mon Dec 13 15:26:56 2021
"$48,902.33",Mon Dec 13 15:36:57 2021
"$48,843.97",Mon Dec 13 15:47:00 2021
"$48,765.32",Mon Dec 13 16:03:26 2021
"$48,703.72",Mon Dec 13 16:13:27 2021
"$48,839.29",Mon Dec 13 16:23:29 2021
"$48,745.32",Mon Dec 13 16:33:30 2021
"$48,739.62",Mon Dec 13 16:43:32 2021
"$48,769.93",Mon Dec 13 16:53:34 2021
"$48,825.60",Mon Dec 13 17:03:36 2021
"$48,907.17",Mon Dec 13 17:13:37 2021
"$48,889.75",Mon Dec 13 17:23:39 2021
"$48,936.20",Mon Dec 13 17:33:41 2021
"$48,878.12",Mon Dec 13 17:43:43 2021
"$48,967.55",Mon Dec 13 17:53:44 2021
"$48,991.29",Mon Dec 13 18:03:46 2021
"$48,884.74",Mon Dec 13 18:13:48 2021
"$48,687.22",Mon Dec 13 18:23:49 2021
"$48,623.88",Mon Dec 13 18:33:50 2021
"$48,659.74",Mon Dec 13 18:43:51 2021
"$48,437.21",Mon Dec 13 18:53:53 2021
"$48,535.88",Mon Dec 13 19:03:54 2021
"$48,432.64",Mon Dec 13 19:13:55 2021
"$48,493.12",Mon Dec 13 19:23:56 2021
"$48,577.27",Mon Dec 13 19:33:56 2021
"$48,122.45",Mon Dec 13 19:55:28 2021
"$47,996.04",Mon Dec 13 20:05:29 2021
"$47,829.05",Mon Dec 13 20:15:30 2021
"$47,971.16",Mon Dec 13 20:25:31 2021
"$47,985.98",Mon Dec 13 20:35:31 2021
"$47,880.52",Mon Dec 13 20:45:32 2021
